;denominador;numerador;Frequência;P-value;Qtd_1_Denom;Qtd_0_Demon;D0N0;D0N1;D1N0;D1N1
3944;Licenca_Medica;D3;0;0.571218616780325;18;114;112;2;18;0
3945;Aposentado_Invalidez;D3;0.125;0.00899304927632024;8;123;122;1;7;1
3946;Analg.e9.sicos;D3;0.0227272727272727;0.324814833547299;88;42;42;0;86;2
3947;OutraDoenca;D3;0.04;0.0714234577298519;50;80;80;0;48;2
3948;Dor_costas;D3;0.021978021978022;0.363404269902099;91;37;37;0;89;2
3949;Dor_pernas;D3;0.0181818181818182;0.847314996250213;55;72;71;1;54;1
3950;Retornar_trabalho;D3;0.05;0.205485590404682;20;99;98;1;19;1
3951;Masc;D3;0.0227272727272727;0.292693309963762;88;48;48;0;86;2
3952;Fem;D3;0;0.292693309963762;48;88;86;2;48;0
3953;Casado_Amasiado;D3;0;0.240392003376903;55;81;79;2;55;0
3954;Solteiro;D3;0.0169491525423729;0.849120602315612;59;77;76;1;58;1
3955;Separado_Divorciado;D3;0;0.739976909027013;7;129;127;2;7;0
3956;X4;D3;0.333333333333333;3,55E+08;3;133;132;1;2;1
3957;X5;D3;0;0.861819671758601;2;134;132;2;2;0
3958;X6;D3;0;0.688146459888278;10;126;124;2;10;0
3959;Livrar_costas;D3;0.0116279069767442;0.685105670480977;86;14;14;0;85;1
3960;Livrar_perna;D3;0;0.685105670480977;14;86;85;1;14;0
3961;Livrar_perda_sens;D3;NA;NA;0;100;99;1;0;0
3962;D1;D3;0;0.902407153906854;1;135;133;2;1;0
3963;D15;D3;0;0.739976909027013;7;129;127;2;7;0
3964;D16;D3;0;0.554127697484356;20;116;114;2;20;0
3965;D17;D3;0;0.780748527710185;5;131;129;2;5;0
3966;D18;D3;0.0625;0.0908805539668756;16;120;119;1;15;1
3967;D19;D3;0.285714285714286;9,59E+04;7;129;129;0;5;2
3968;D2;D3;0.25;1,21E+06;8;128;128;0;6;2
3969;D20;D3;0;0.721704213787294;8;128;126;2;8;0
3970;D21;D3;0;0.739976909027013;7;129;127;2;7;0
3971;D22;D3;0;0.861819671758601;2;134;132;2;2;0
3972;D23;D3;0;0.861819671758601;2;134;132;2;2;0
3973;D24;D3;0.0384615384615385;0.263175050261802;26;110;109;1;25;1
3974;D25;D3;0;0.804124066880639;4;132;130;2;4;0
3975;D26;D3;0;0.861819671758601;2;134;132;2;2;0
3976;D27;D3;0;0.780748527710185;5;131;129;2;5;0
3977;D28;D3;0;0.759543172318368;6;130;128;2;6;0
3978;D29;D3;0;0.340923749246409;42;94;92;2;42;0
3979;D3;D3;1;2,00E-17;2;134;134;0;0;2
3980;D30;D3;0.0161290322580645;0.899570795089937;62;74;73;1;61;1
3981;D31;D3;0;0.590234194210651;17;119;117;2;17;0
3982;D32;D3;0;0.383757260247278;37;99;97;2;37;0
3983;D33;D3;0;0.657612161666932;12;124;122;2;12;0
3984;D34;D3;0;0.830565083280277;3;133;131;2;3;0
3985;D35;D3;0;0.861819671758601;2;134;132;2;2;0
3986;D36;D3;0;0.721704213787294;8;128;126;2;8;0
3987;D37;D3;0;0.531393754170243;22;114;112;2;22;0
3988;D38;D3;0;0.830565083280277;3;133;131;2;3;0
3989;D39;D3;0;0.615926597177117;15;121;119;2;15;0
3990;D4;D3;0.5;2,74E-02;4;132;132;0;2;2
3991;D40;D3;0;0.780748527710185;5;131;129;2;5;0
3992;D41;D3;0;0.739976909027013;7;129;127;2;7;0
3993;D42;D3;0;0.830565083280277;3;133;131;2;3;0
3994;D43;D3;0;0.830565083280277;3;133;131;2;3;0
3995;D44;D3;0;0.374983020515037;38;98;96;2;38;0
3996;D45;D3;0;0.657612161666932;12;124;122;2;12;0
3997;D46;D3;0.0263157894736842;0.483675186223837;38;98;97;1;37;1
3998;D47;D3;0.0833333333333333;0.0386095472359837;12;124;123;1;11;1
3999;D48;D3;0;0.488520668794022;26;110;108;2;26;0
4000;D49;D3;0;0.643234299777126;13;123;121;2;13;0
4001;D5;D3;0;0.830565083280277;3;133;131;2;3;0
4002;D50;D3;0;0.861819671758601;2;134;132;2;2;0
4003;D51;D3;0;0.902407153906854;1;135;133;2;1;0
4004;D52;D3;0;0.861819671758601;2;134;132;2;2;0
4005;D53;D3;0;0.861819671758601;2;134;132;2;2;0
4006;D9;D3;0;0.902407153906854;1;135;133;2;1;0
4007;RMDQ1_v1;D3;0.0232558139534884;0.920972823893012;43;73;72;1;42;1
4008;RMDQ2_v1;D3;0.0212765957446809;0.954032179312802;47;69;68;1;46;1
4009;RMDQ3_v1;D3;0.0277777777777778;0.545973330618042;36;82;81;1;35;1
4010;RMDQ4_v1;D3;0;0.448293654715812;26;92;90;2;26;0
4011;RMDQ5_v1;D3;0.0303030303030303;0.483790516345729;33;85;84;1;32;1
4012;RMDQ6_v1;D3;0.0344827586206897;0.399633662575936;29;89;88;1;28;1
4013;RMDQ7_v1;D3;0.05;0.212447592946906;20;97;96;1;19;1
4014;RMDQ8_v1;D3;0;0.788407006817525;4;113;111;2;4;0
4015;RMDQ9_v1;D3;0.0555555555555556;0.17114046257831;18;99;98;1;17;1
4016;RMDQ10_v1;D3;0.0454545454545455;0.254752373169046;22;95;94;1;21;1
4017;RMDQ11_v1;D3;0.0434782608695652;0.276118902707155;23;94;93;1;22;1
4018;RMDQ12_v1;D3;0.0454545454545455;0.254752373169046;22;95;94;1;21;1
4019;RMDQ13_v1;D3;0.0454545454545455;0.254752373169046;22;95;94;1;21;1
4020;RMDQ14_v1;D3;0.04;0.319048948084802;25;92;91;1;24;1
4021;RMDQ15_v1;D3;0.0666666666666667;0.112657006702594;15;102;101;1;14;1
4022;RMDQ16_v1;D3;0.0526315789473684;0.191631215221544;19;98;97;1;18;1
4023;RMDQ17_v1;D3;0.0454545454545455;0.254752373169046;22;95;94;1;21;1
4024;RMDQ18_v1;D3;0.05;0.212447592946906;20;97;96;1;19;1
4025;RMDQ19_v1;D3;0.0625;0.131531494087171;16;101;100;1;15;1
4026;RMDQ20_v1;D3;0.0476190476190476;0.233510138206751;21;96;95;1;20;1
4027;RMDQ21_v1;D3;0.0416666666666667;0.297563754888929;24;93;92;1;23;1
4028;RMDQ22_v1;D3;0.05;0.212447592946906;20;97;96;1;19;1
4029;RMDQ23_v1;D3;0.0526315789473684;0.191631215221544;19;98;97;1;18;1
4030;RMDQ24_v1;D3;0.0526315789473684;0.191631215221544;19;98;97;1;18;1
4031;DN4 - Queimação;D3;0.0377358490566038;0.114199645019226;53;65;65;0;51;2
4032;DN4 - Sensação de frio dolorosa;D3;0;0.471079632468736;24;94;92;2;24;0
4033;DN4 - Choque elétrico;D3;0.0555555555555556;0.0303398211599874;36;83;83;0;34;2
4034;DN4 - Formigamento;D3;0;0.39726507436377;31;88;86;2;31;0
4035;DN4 - Alfinetada e agulhada;D3;0.0555555555555556;0.0303398211599874;36;83;83;0;34;2
4036;DN4 - Adormecimento;D3;0.0303030303030303;0.483790516345729;33;85;84;1;32;1
4037;DN4 - Coceira;D3;0.166666666666667;0.00338470231249276;6;113;112;1;5;1
4038;DH4 - Hipoestesia ao toque;D3;0.2;0.00113082615896294;5;114;113;1;4;1
4039;DN4 - Hipoestesia a picada de agulha;D3;0.2;0.00113082615896294;5;114;113;1;4;1
4040;DN4 - Escovação;D3;0.25;0.000223631269562627;4;115;114;1;3;1
4041;Fuma;D30;0.369565217391304;0.120355302225518;46;82;40;42;29;17
4042;Cirurgia_coluna;D30;0.490909090909091;0.497745388138535;55;63;36;27;28;27
4043;Aposentado;D30;0.645161290322581;0.0252328425788867;31;101;59;42;11;20
4044;Desempregado;D30;0.52;0.631350353730321;25;105;56;49;12;13
4045;Licenca_Medica;D30;0.555555555555556;0.432226825910745;18;114;62;52;8;10
4046;Aposentado_Invalidez;D30;0.875;0.0166013910290389;8;123;69;54;1;7
4047;Analg.e9.sicos;D30;0.602272727272727;3,44E+08;88;42;33;9;35;53
4048;OutraDoenca;D30;0.52;0.359146156585886;50;80;45;35;24;26
4049;Dor_costas;D30;0.615384615384615;8,15E+06;91;37;32;5;35;56
4050;Dor_pernas;D30;0.727272727272727;1,12E+08;55;72;51;21;15;40
4051;Retornar_trabalho;D30;0.85;0.000193739782631283;20;99;60;39;3;17
4052;Masc;D30;0.477272727272727;0.497666697348367;88;48;28;20;46;42
4053;Fem;D30;0.416666666666667;0.497666697348367;48;88;46;42;28;20
4054;Casado_Amasiado;D30;0.527272727272727;0.16837384044546;55;81;48;33;26;29
4055;Solteiro;D30;0.406779661016949;0.314209850376933;59;77;39;38;35;24
4056;Separado_Divorciado;D30;0.428571428571429;0.881580443764654;7;129;70;59;4;3
4057;X4;D30;0;0.108893323090039;3;133;71;62;3;0
4058;X5;D30;0;0.192198319028589;2;134;72;62;2;0
4059;X6;D30;0.6;0.341773301122051;10;126;70;56;4;6
4060;Livrar_costas;D30;0.593023255813954;0.388321448368179;86;14;4;10;35;51
4061;Livrar_perna;D30;0.714285714285714;0.388321448368179;14;86;35;51;4;10
4062;Livrar_perda_sens;D30;NA;NA;0;100;39;61;0;0
4063;D1;D30;0;0.358242727739549;1;135;73;62;1;0
4064;D15;D30;0.285714285714286;0.353317884063431;7;129;69;60;5;2
4065;D16;D30;0.8;0.000820691942325468;20;116;70;46;4;16
4066;D17;D30;0.2;0.241783630662983;5;131;70;61;4;1
4067;D18;D30;0.25;0.0783580118101856;16;120;62;58;12;4
4068;D19;D30;0.571428571428571;0.528537006380904;7;129;71;58;3;4
4069;D2;D30;0.25;0.228129672633251;8;128;68;60;6;2
4070;D20;D30;0.625;0.322184815759104;8;128;71;57;3;5
4071;D21;D30;0.714285714285714;0.158702812311957;7;129;72;57;2;5
4072;D22;D30;0.5;0.899570795089937;2;134;73;61;1;1
4073;D23;D30;1;0.119586736538819;2;134;74;60;0;2
4074;D24;D30;0.5;0.615508442635526;26;110;61;49;13;13
4075;D25;D30;0.75;0.230590653140493;4;132;73;59;1;3
4076;D26;D30;0.5;0.899570795089937;2;134;73;61;1;1
4077;D27;D30;0.8;0.115447042524874;5;131;73;58;1;4
4078;D28;D30;0.5;0.824369595142971;6;130;71;59;3;3
4079;D29;D30;0.928571428571429;1,38E+01;42;94;71;23;3;39
4080;D3;D30;0.5;0.899570795089937;2;134;73;61;1;1
4081;D30;D30;1;2,00E-17;62;74;74;0;0;62
4082;D31;D30;0.647058823529412;0.0906595540722505;17;119;68;51;6;11
4083;D32;D30;0.918918918918919;3,40E+03;37;99;71;28;3;34
4084;D33;D30;0.75;0.0321625129820207;12;124;71;53;3;9
4085;D34;D30;0;0.108893323090039;3;133;71;62;3;0
4086;D35;D30;0;0.192198319028589;2;134;72;62;2;0
4087;D36;D30;0.25;0.228129672633251;8;128;68;60;6;2
4088;D37;D30;0.681818181818182;0.0201241874750731;22;114;67;47;7;15
4089;D38;D30;0;0.108893323090039;3;133;71;62;3;0
4090;D39;D30;0.8;0.00455422104548561;15;121;71;50;3;12
4091;D4;D30;0.25;0.401364312380006;4;132;71;61;3;1
4092;D40;D30;0.2;0.241783630662983;5;131;70;61;4;1
4093;D41;D30;0.571428571428571;0.528537006380904;7;129;71;58;3;4
4094;D42;D30;0.333333333333333;0.666494321244379;3;133;72;61;2;1
4095;D43;D30;0.333333333333333;0.666494321244379;3;133;72;61;2;1
4096;D44;D30;0.868421052631579;1,80E+05;38;98;69;29;5;33
4097;D45;D30;0.833333333333333;0.00597055526165822;12;124;72;52;2;10
4098;D46;D30;0.868421052631579;1,80E+05;38;98;69;29;5;33
4099;D47;D30;0.75;0.0321625129820207;12;124;71;53;3;9
4100;D48;D30;0.884615384615385;1,06E+08;26;110;71;39;3;23
4101;D49;D30;0.846153846153846;0.00296964331889492;13;123;72;51;2;11
4102;D5;D30;0.333333333333333;0.666494321244379;3;133;72;61;2;1
4103;D50;D30;0;0.192198319028589;2;134;72;62;2;0
4104;D51;D30;0;0.358242727739549;1;135;73;62;1;0
4105;D52;D30;0;0.192198319028589;2;134;72;62;2;0
4106;D53;D30;0;0.192198319028589;2;134;72;62;2;0
4107;D9;D30;0;0.358242727739549;1;135;73;62;1;0
4108;RMDQ1_v1;D30;0.627906976744186;0.138764242058155;43;73;39;34;16;27
4109;RMDQ2_v1;D30;0.595744680851064;0.266469052617695;47;69;36;33;19;28
4110;RMDQ3_v1;D30;0.666666666666667;0.0417661530807971;36;82;44;38;12;24
4111;RMDQ4_v1;D30;0.576923076923077;0.551467259341997;26;92;45;47;11;15
4112;RMDQ5_v1;D30;0.727272727272727;0.00622015451316101;33;85;47;38;9;24
4113;RMDQ6_v1;D30;0.689655172413793;0.0414143166396466;29;89;47;42;9;20
4114;RMDQ7_v1;D30;0.65;0.205966241630309;20;97;49;48;7;13
4115;RMDQ8_v1;D30;0.75;0.351633021218575;4;113;55;58;1;3
4116;RMDQ9_v1;D30;0.666666666666667;0.179747246137126;18;99;50;49;6;12
4117;RMDQ10_v1;D30;0.681818181818182;0.0945435791383965;22;95;49;46;7;15
4118;RMDQ11_v1;D30;0.652173913043478;0.161203767460244;23;94;48;46;8;15
4119;RMDQ12_v1;D30;0.636363636363636;0.230814196634122;22;95;48;47;8;14
4120;RMDQ13_v1;D30;0.636363636363636;0.230814196634122;22;95;48;47;8;14
4121;RMDQ14_v1;D30;0.68;0.0733644710807919;25;92;48;44;8;17
4122;RMDQ15_v1;D30;0.666666666666667;0.227623540145872;15;102;51;51;5;10
4123;RMDQ16_v1;D30;0.684210526315789;0.120524579592681;19;98;50;48;6;13
4124;RMDQ17_v1;D30;0.590909090909091;0.468681529434374;22;95;47;48;9;13
4125;RMDQ18_v1;D30;0.7;0.0790298022673549;20;97;50;47;6;14
4126;RMDQ19_v1;D30;0.75;0.0487911470170059;16;101;52;49;4;12
4127;RMDQ20_v1;D30;0.666666666666667;0.141158982275601;21;96;49;47;7;14
4128;RMDQ21_v1;D30;0.666666666666667;0.109985422370149;24;93;48;45;8;16
4129;RMDQ22_v1;D30;0.7;0.0790298022673549;20;97;50;47;6;14
4130;RMDQ23_v1;D30;0.736842105263158;0.0399394320646895;19;98;51;47;5;14
4131;RMDQ24_v1;D30;0.684210526315789;0.120524579592681;19;98;50;48;6;13
4132;DN4 - Queimação;D30;0.584905660377358;0.0302170854629842;53;65;40;25;22;31
4133;DN4 - Sensação de frio dolorosa;D30;0.541666666666667;0.460846035509305;24;94;51;43;11;13
4134;DN4 - Choque elétrico;D30;0.638888888888889;0.0214744404722358;36;83;49;34;13;23
4135;DN4 - Formigamento;D30;0.612903225806452;0.0826378864105217;31;88;50;38;12;19
4136;DN4 - Alfinetada e agulhada;D30;0.555555555555556;0.270856455210731;36;83;46;37;16;20
4137;DN4 - Adormecimento;D30;0.636363636363636;0.0283122434292819;33;85;50;35;12;21
4138;DN4 - Coceira;D30;0.5;0.915812340238761;6;113;59;54;3;3
4139;DH4 - Hipoestesia ao toque;D30;0.4;0.717917055169856;5;114;59;55;3;2
4140;DN4 - Hipoestesia a picada de agulha;D30;0.4;0.717917055169856;5;114;59;55;3;2
4141;DN4 - Escovação;D30;0.5;0.931817682458751;4;115;60;55;2;2
4142;Fuma;D31;0.173913043478261;0.210109578976528;46;82;74;8;38;8
4143;Cirurgia_coluna;D31;0.145454545454545;0.25269735986155;55;63;58;5;47;8
4144;Aposentado;D31;0.0967741935483871;0.633645101438005;31;101;88;13;28;3
4145;Desempregado;D31;0.16;0.531786062941489;25;105;93;12;21;4
4146;Licenca_Medica;D31;0.222222222222222;0.157676405918824;18;114;102;12;14;4
4147;Aposentado_Invalidez;D31;0.125;0.979641612736218;8;123;108;15;7;1
4148;Analg.e9.sicos;D31;0.102272727272727;0.163029976970274;88;42;34;8;79;9
4149;OutraDoenca;D31;0.16;0.434505708431121;50;80;71;9;42;8
4150;Dor_costas;D31;0.153846153846154;0.271474624108083;91;37;34;3;77;14
4151;Dor_pernas;D31;0.2;0.0557139595987118;55;72;66;6;44;11
4152;Retornar_trabalho;D31;0.15;0.82319184115033;20;99;86;13;17;3
4153;Masc;D31;0.113636363636364;0.58743218885099;88;48;41;7;78;10
4154;Fem;D31;0.145833333333333;0.58743218885099;48;88;78;10;41;7
4155;Casado_Amasiado;D31;0.0909090909090909;0.321892619823972;55;81;69;12;50;5
4156;Solteiro;D31;0.169491525423729;0.169656213236931;59;77;70;7;49;10
4157;Separado_Divorciado;D31;0;0.30452718874533;7;129;112;17;7;0
4158;X4;D31;0.333333333333333;0.269885467194664;3;133;117;16;2;1
4159;X5;D31;0;0.590234194210651;2;134;117;17;2;0
4160;X6;D31;0.1;0.803863176758422;10;126;110;16;9;1
4161;Livrar_costas;D31;0.151162790697674;0.213902495888319;86;14;10;4;73;13
4162;Livrar_perna;D31;0.285714285714286;0.213902495888319;14;86;73;13;10;4
4163;Livrar_perda_sens;D31;NA;NA;0;100;83;17;0;0
4164;D1;D31;0;0.704419244092944;1;135;118;17;1;0
4165;D15;D31;0.571428571428571;0.000245366968341328;7;129;116;13;3;4
4166;D16;D31;0.05;0.272143386891802;20;116;100;16;19;1
4167;D17;D31;0.2;0.605380068057658;5;131;115;16;4;1
4168;D18;D31;0.0625;0.420965220516746;16;120;104;16;15;1
4169;D19;D31;0;0.30452718874533;7;129;112;17;7;0
4170;D2;D31;0.125;1;8;128;112;16;7;1
4171;D20;D31;0;0.270485005102042;8;128;111;17;8;0
4172;D21;D31;0;0.30452718874533;7;129;112;17;7;0
4173;D22;D31;0;0.590234194210651;2;134;117;17;2;0
4174;D23;D31;0;0.590234194210651;2;134;117;17;2;0
4175;D24;D31;0.115384615384615;0.869068482970259;26;110;96;14;23;3
4176;D25;D31;0;0.442904989463355;4;132;115;17;4;0
4177;D26;D31;0.5;0.106204613306305;2;134;118;16;1;1
4178;D27;D31;0.2;0.605380068057658;5;131;115;16;4;1
4179;D28;D31;0.5;0.00449959296490556;6;130;116;14;3;3
4180;D29;D31;0.19047619047619;0.122754395430684;42;94;85;9;34;8
4181;D3;D31;0;0.590234194210651;2;134;117;17;2;0
4182;D30;D31;0.17741935483871;0.0906595540722505;62;74;68;6;51;11
4183;D31;D31;1;2,00E-17;17;119;119;0;0;17
4184;D32;D31;0.0810810810810811;0.343755059633725;37;99;85;14;34;3
4185;D33;D31;0.666666666666667;2,82E+05;12;124;115;9;4;8
4186;D34;D31;0.333333333333333;0.269885467194664;3;133;117;16;2;1
4187;D35;D31;0;0.590234194210651;2;134;117;17;2;0
4188;D36;D31;0.375;0.0275318938756295;8;128;114;14;5;3
4189;D37;D31;0.0454545454545455;0.217870675476856;22;114;98;16;21;1
4190;D38;D31;0.666666666666667;0.00412229618707091;3;133;118;15;1;2
4191;D39;D31;0;0.120677904754018;15;121;104;17;15;0
4192;D4;D31;0;0.442904989463355;4;132;115;17;4;0
4193;D40;D31;0.6;0.00106675541333213;5;131;117;14;2;3
4194;D41;D31;0.142857142857143;0.883383097185362;7;129;113;16;6;1
4195;D42;D31;0;0.507973906584138;3;133;116;17;3;0
4196;D43;D31;0;0.507973906584138;3;133;116;17;3;0
4197;D44;D31;0.105263157894737;0.66474018967914;38;98;85;13;34;4
4198;D45;D31;0.583333333333333;4,96E+07;12;124;114;10;5;7
4199;D46;D31;0.105263157894737;0.66474018967914;38;98;85;13;34;4
4200;D47;D31;0.666666666666667;2,82E+05;12;124;115;9;4;8
4201;D48;D31;0.0384615384615385;0.137921328212535;26;110;94;16;25;1
4202;D49;D31;0.538461538461538;2,14E+08;13;123;113;10;6;7
4203;D5;D31;0.333333333333333;0.269885467194664;3;133;117;16;2;1
4204;D50;D31;0.5;0.106204613306305;2;134;118;16;1;1
4205;D51;D31;0;0.704419244092944;1;135;118;17;1;0
4206;D52;D31;0;0.590234194210651;2;134;117;17;2;0
4207;D53;D31;0;0.590234194210651;2;134;117;17;2;0
4208;D9;D31;0;0.704419244092944;1;135;118;17;1;0
4209;RMDQ1_v1;D31;0.186046511627907;0.597590232588871;43;73;64;9;35;8
4210;RMDQ2_v1;D31;0.170212765957447;0.76810092592651;47;69;60;9;39;8
4211;RMDQ3_v1;D31;0.0833333333333333;0.213186511666148;36;82;68;14;33;3
4212;RMDQ4_v1;D31;0.0769230769230769;0.26951218312028;26;92;77;15;24;2
4213;RMDQ5_v1;D31;0.0909090909090909;0.3055459316822;33;85;71;14;30;3
4214;RMDQ6_v1;D31;0.103448275862069;0.473213640547643;29;89;75;14;26;3
4215;RMDQ7_v1;D31;0.15;0.947761616195463;20;97;83;14;17;3
4216;RMDQ8_v1;D31;0.25;0.545419649321645;4;113;97;16;3;1
4217;RMDQ9_v1;D31;0.166666666666667;0.779739960140811;18;99;85;14;15;3
4218;RMDQ10_v1;D31;0.136363636363636;0.894996496016723;22;95;81;14;19;3
4219;RMDQ11_v1;D31;0.130434782608696;0.821447265417518;23;94;80;14;20;3
4220;RMDQ12_v1;D31;0.136363636363636;0.894996496016723;22;95;81;14;19;3
4221;RMDQ13_v1;D31;0.136363636363636;0.894996496016723;22;95;81;14;19;3
4222;RMDQ14_v1;D31;0.12;0.685627428475482;25;92;78;14;22;3
4223;RMDQ15_v1;D31;0.0666666666666667;0.354677720671371;15;102;86;16;14;1
4224;RMDQ16_v1;D31;0.157894736842105;0.864829085571817;19;98;84;14;16;3
4225;RMDQ17_v1;D31;0.136363636363636;0.894996496016723;22;95;81;14;19;3
4226;RMDQ18_v1;D31;0.15;0.947761616195463;20;97;83;14;17;3
4227;RMDQ19_v1;D31;0.125;0.804143372262422;16;101;86;15;14;2
4228;RMDQ20_v1;D31;0.142857142857143;0.972034308139522;21;96;82;14;18;3
4229;RMDQ21_v1;D31;0.125;0.751610571829307;24;93;79;14;21;3
4230;RMDQ22_v1;D31;0.15;0.947761616195463;20;97;83;14;17;3
4231;RMDQ23_v1;D31;0.157894736842105;0.864829085571817;19;98;84;14;16;3
4232;RMDQ24_v1;D31;0.157894736842105;0.864829085571817;19;98;84;14;16;3
4233;DN4 - Queimação;D31;0.188679245283019;0.128264070919867;53;65;59;6;43;10
4234;DN4 - Sensação de frio dolorosa;D31;0.0416666666666667;0.132095622319054;24;94;79;15;23;1
4235;DN4 - Choque elétrico;D31;0.305555555555556;0.000314120929291655;36;83;78;5;25;11
4236;DN4 - Formigamento;D31;0.225806451612903;0.0829510273928639;31;88;79;9;24;7
4237;DN4 - Alfinetada e agulhada;D31;0.277777777777778;0.00254135637681665;36;83;77;6;26;10
4238;DN4 - Adormecimento;D31;0.242424242424242;0.0346806473890254;33;85;77;8;25;8
4239;DN4 - Coceira;D31;0;0.32182195153957;6;113;97;16;6;0
4240;DH4 - Hipoestesia ao toque;D31;0;0.367894241007966;5;114;98;16;5;0
4241;DN4 - Hipoestesia a picada de agulha;D31;0;0.367894241007966;5;114;98;16;5;0
4242;DN4 - Escovação;D31;0;0.422636739271226;4;115;99;16;4;0
4243;Fuma;D32;0.239130434782609;0.427296371965607;46;82;57;25;35;11
4244;Cirurgia_coluna;D32;0.272727272727273;0.9719381907556;55;63;46;17;40;15
4245;Aposentado;D32;0.32258064516129;0.549079018955791;31;101;74;27;21;10
4246;Desempregado;D32;0.12;0.04239340512222;25;105;71;34;22;3
4247;Licenca_Medica;D32;0.333333333333333;0.589871951342166;18;114;83;31;12;6
4248;Aposentado_Invalidez;D32;0.5;0.140902609084574;8;123;91;32;4;4
4249;Analg.e9.sicos;D32;0.375;0.000946868254264692;88;42;38;4;55;33
4250;OutraDoenca;D32;0.3;0.642035101825467;50;80;59;21;35;15
4251;Dor_costas;D32;0.362637362637363;0.00131912599647501;91;37;34;3;58;33
4252;Dor_pernas;D32;0.545454545454545;1,03E+06;55;72;66;6;25;30
4253;Retornar_trabalho;D32;0.35;0.425959883996565;20;99;73;26;13;7
4254;Masc;D32;0.318181818181818;0.101725444761412;88;48;39;9;60;28
4255;Fem;D32;0.1875;0.101725444761412;48;88;60;28;39;9
4256;Casado_Amasiado;D32;0.327272727272727;0.233152621693;55;81;62;19;37;18
4257;Solteiro;D32;0.220338983050847;0.235468053998213;59;77;53;24;46;13
4258;Separado_Divorciado;D32;0.285714285714286;0.933566397165882;7;129;94;35;5;2
4259;X4;D32;0;0.284282472208915;3;133;96;37;3;0
4260;X5;D32;0;0.383757260247278;2;134;97;37;2;0
4261;X6;D32;0.4;0.344899751882013;10;126;93;33;6;4
4262;Livrar_costas;D32;0.337209302325581;0.239276499269037;86;14;7;7;57;29
4263;Livrar_perna;D32;0.5;0.239276499269037;14;86;57;29;7;7
4264;Livrar_perda_sens;D32;NA;NA;0;100;64;36;0;0
4265;D1;D32;0;0.539479231806348;1;135;98;37;1;0
4266;D15;D32;0.142857142857143;0.430286953545862;7;129;93;36;6;1
4267;D16;D32;0.85;3,20E+04;20;116;96;20;3;17
4268;D17;D32;0.2;0.712191012113425;5;131;95;36;4;1
4269;D18;D32;0.0625;0.0449379562318231;16;120;84;36;15;1
4270;D19;D32;0.142857142857143;0.430286953545862;7;129;93;36;6;1
4271;D2;D32;0;0.0746923495739824;8;128;91;37;8;0
4272;D20;D32;0;0.0746923495739824;8;128;91;37;8;0
4273;D21;D32;0.142857142857143;0.430286953545862;7;129;93;36;6;1
4274;D22;D32;0;0.383757260247278;2;134;97;37;2;0
4275;D23;D32;0;0.383757260247278;2;134;97;37;2;0
4276;D24;D32;0.153846153846154;0.132050003979671;26;110;77;33;22;4
4277;D25;D32;0;0.214580448957259;4;132;95;37;4;0
4278;D26;D32;0;0.383757260247278;2;134;97;37;2;0
4279;D27;D32;0.4;0.512459696857517;5;131;96;35;3;2
4280;D28;D32;0;0.12561132373008;6;130;93;37;6;0
4281;D29;D32;0.785714285714286;2,31E-05;42;94;90;4;9;33
4282;D3;D32;0;0.383757260247278;2;134;97;37;2;0
4283;D30;D32;0.548387096774194;3,40E+03;62;74;71;3;28;34
4284;D31;D32;0.176470588235294;0.343755059633725;17;119;85;34;14;3
4285;D32;D32;1;2,00E-17;37;99;99;0;0;37
4286;D33;D32;0.25;0.857289318892686;12;124;90;34;9;3
4287;D34;D32;0;0.284282472208915;3;133;96;37;3;0
4288;D35;D32;0;0.383757260247278;2;134;97;37;2;0
4289;D36;D32;0.125;0.335330849506851;8;128;92;36;7;1
4290;D37;D32;0.727272727272727;1,60E+07;22;114;93;21;6;16
4291;D38;D32;0;0.284282472208915;3;133;96;37;3;0
4292;D39;D32;0.866666666666667;4,11E+06;15;121;97;24;2;13
4293;D4;D32;0;0.214580448957259;4;132;95;37;4;0
4294;D40;D32;0;0.16366736200703;5;131;94;37;5;0
4295;D41;D32;0.571428571428571;0.0676280434071588;7;129;96;33;3;4
4296;D42;D32;0.333333333333333;0.809431421074835;3;133;97;36;2;1
4297;D43;D32;0;0.284282472208915;3;133;96;37;3;0
4298;D44;D32;0.842105263157895;1,38E-06;38;98;93;5;6;32
4299;D45;D32;0.25;0.857289318892686;12;124;90;34;9;3
4300;D46;D32;0.789473684210526;3,09E-03;38;98;91;7;8;30
4301;D47;D32;0.166666666666667;0.390247963076714;12;124;89;35;10;2
4302;D48;D32;0.807692307692308;8,85E+02;26;110;94;16;5;21
4303;D49;D32;0.307692307692308;0.76145100328292;13;123;90;33;9;4
4304;D5;D32;0;0.284282472208915;3;133;96;37;3;0
4305;D50;D32;0;0.383757260247278;2;134;97;37;2;0
4306;D51;D32;0;0.539479231806348;1;135;98;37;1;0
4307;D52;D32;0.5;0.465541796275196;2;134;98;36;1;1
4308;D53;D32;0;0.383757260247278;2;134;97;37;2;0
4309;D9;D32;0;0.539479231806348;1;135;98;37;1;0
4310;RMDQ1_v1;D32;0.348837209302326;0.687819627425963;43;73;51;22;28;15
4311;RMDQ2_v1;D32;0.297872340425532;0.730128878109783;47;69;46;23;33;14
4312;RMDQ3_v1;D32;0.416666666666667;0.109685573722337;36;82;60;22;21;15
